ManufacturerName,Transmission,Colour,EngineFuel,EngineHasGas,EngineType,BodyType,ModelName
BMW,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,silver,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,silver,gasoline,FALSE,gasoline,universal,Standard
BMW,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,grey,gasoline,FALSE,gasoline,sedan,Standard
BMW,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,green,diesel,FALSE,diesel,universal,Standard
BMW,automatic,grey,gasoline,FALSE,gasoline,sedan,Standard
BMW,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
BMW,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,black,gasoline,FALSE,gasoline,cabriolet,Standard
BMW,automatic,grey,gasoline,FALSE,gasoline,coupe,Standard
BMW,automatic,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,white,gasoline,FALSE,gasoline,coupe,Standard
BMW,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,mechanical,red,diesel,FALSE,diesel,sedan,Standard
BMW,automatic,white,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,green,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,silver,diesel,FALSE,diesel,universal,Standard
BMW,automatic,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,black,gasoline,FALSE,gasoline,coupe,Standard
BMW,automatic,silver,gasoline,FALSE,gasoline,sedan,Standard
BMW,mechanical,blue,diesel,FALSE,diesel,sedan,Standard
BMW,automatic,black,gasoline,FALSE,gasoline,cabriolet,Standard
BMW,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,blue,gasoline,FALSE,gasoline,sedan,Standard
BMW,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,silver,gasoline,FALSE,gasoline,universal,Standard
BMW,mechanical,silver,diesel,FALSE,diesel,sedan,Standard
BMW,mechanical,silver,diesel,FALSE,diesel,sedan,Standard
BMW,automatic,silver,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,silver,gasoline,FALSE,gasoline,universal,Standard
BMW,automatic,black,gasoline,FALSE,gasoline,universal,Standard
BMW,automatic,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,mechanical,other,gasoline,FALSE,gasoline,coupe,Standard
BMW,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,grey,gasoline,FALSE,gasoline,coupe,Standard
BMW,automatic,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,mechanical,blue,gasoline,FALSE,gasoline,coupe,Standard
BMW,mechanical,green,gasoline,FALSE,gasoline,universal,Standard
BMW,automatic,red,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,red,gasoline,FALSE,gasoline,coupe,Standard
BMW,mechanical,black,gasoline,FALSE,gasoline,coupe,Standard
BMW,automatic,black,gasoline,FALSE,gasoline,cabriolet,Standard
BMW,mechanical,other,gasoline,FALSE,gasoline,coupe,Standard
BMW,mechanical,silver,gasoline,FALSE,gasoline,cabriolet,Standard
BMW,mechanical,other,gasoline,FALSE,gasoline,coupe,Standard
BMW,mechanical,white,gasoline,FALSE,gasoline,sedan,Standard
BMW,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,black,diesel,FALSE,diesel,coupe,Standard
BMW,automatic,green,diesel,FALSE,diesel,universal,Standard
BMW,automatic,silver,gasoline,FALSE,gasoline,sedan,Standard
BMW,mechanical,silver,diesel,FALSE,diesel,universal,Standard
BMW,automatic,white,gasoline,FALSE,gasoline,cabriolet,Standard
BMW,automatic,black,diesel,FALSE,diesel,sedan,Standard
BMW,automatic,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,black,gasoline,FALSE,gasoline,sedan,Standard
BMW,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,blue,gasoline,FALSE,gasoline,hatchback,Standard
BMW,mechanical,silver,diesel,FALSE,diesel,sedan,Standard
BMW,automatic,red,gasoline,FALSE,gasoline,cabriolet,Standard
BMW,mechanical,black,gasoline,FALSE,gasoline,coupe,Standard
BMW,automatic,blue,gasoline,FALSE,gasoline,coupe,Standard
BMW,automatic,black,gasoline,FALSE,gasoline,coupe,Standard
BMW,automatic,grey,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,black,gasoline,FALSE,gasoline,coupe,Standard
BMW,automatic,grey,gasoline,FALSE,gasoline,coupe,Standard
BMW,automatic,white,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,blue,gasoline,FALSE,gasoline,sedan,Standard
BMW,automatic,black,gasoline,FALSE,gasoline,coupe,Standard
Volvo,mechanical,black,gasoline,FALSE,gasoline,hatchback,Standard
Volvo,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Volvo,mechanical,blue,gasoline,FALSE,gasoline,hatchback,Standard
BMW,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
BMW,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Volvo,mechanical,white,gasoline,FALSE,gasoline,sedan,Standard
Москвич,mechanical,green,gasoline,FALSE,gasoline,hatchback,Standard
Москвич,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
Москвич,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
Москвич,mechanical,white,gasoline,FALSE,gasoline,sedan,Standard
Москвич,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Москвич,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,other,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,white,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,gas,TRUE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,white,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,white,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gas,TRUE,gasoline,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,white,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,other,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gas,TRUE,gasoline,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,white,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,white,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,white,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,red,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,other,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,violet,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,other,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,other,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,red,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,other,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,other,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,white,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,brown,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,automatic,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,red,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,green,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,black,diesel,FALSE,diesel,coupe,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,sedan,Standard
Peugeot,automatic,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,automatic,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,red,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,white,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,black,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,green,gas,TRUE,gasoline,sedan,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,coupe,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,coupe,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,sedan,Standard
Peugeot,automatic,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,automatic,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,white,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,other,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,other,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,other,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gas,TRUE,gasoline,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,black,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,green,diesel,FALSE,diesel,universal,Standard
Peugeot,automatic,other,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,automatic,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,brown,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,orange,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,brown,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gas,TRUE,gasoline,universal,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,other,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,violet,gas,TRUE,gasoline,sedan,Standard
Peugeot,mechanical,green,diesel,FALSE,diesel,coupe,Standard
Peugeot,automatic,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,black,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,automatic,silver,gas,TRUE,gasoline,sedan,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,white,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,grey,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,green,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,green,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,black,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,red,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,other,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,other,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,automatic,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,black,gas,TRUE,gasoline,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gas,TRUE,gasoline,universal,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,coupe,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,gas,TRUE,gasoline,sedan,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,coupe,Standard
Peugeot,mechanical,grey,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,automatic,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,other,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,violet,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,other,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,green,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,green,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,green,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,red,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,white,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,automatic,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,automatic,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,automatic,blue,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,white,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,red,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,automatic,silver,gas,TRUE,gasoline,universal,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,grey,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,other,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,universal,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,other,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,red,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,white,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,other,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,green,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,silver,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,black,gasoline,FALSE,gasoline,coupe,Standard
Peugeot,mechanical,white,diesel,FALSE,diesel,sedan,Standard
Peugeot,mechanical,silver,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,blue,gas,TRUE,gasoline,sedan,Standard
Peugeot,mechanical,other,diesel,FALSE,diesel,universal,Standard
Peugeot,mechanical,blue,gasoline,FALSE,gasoline,sedan,Standard
Peugeot,mechanical,white,diesel,FALSE,diesel,universal,Standard
